book_id,chap_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,11,0.021172666438493186,6.578947478411772e-05,0.540365615680627,0.18957096420510805,6.578947495676576e-05,6.578947466409754e-05,6.578947513688115e-05,6.578947486929393e-05,6.578947520629938e-05,6.578947368427476e-05,6.578947481655287e-05,6.578947470239377e-05,6.578947511398542e-05,6.578947500517733e-05,0.23473866145671052,6.578947526759143e-05,6.578947540667513e-05,0.013165250095821793,6.578947488409775e-05,6.578947474132984e-05
0,12,6.369426860159156e-05,6.369426865958117e-05,0.7769762294541944,6.369426911023074e-05,6.369426895896077e-05,6.36942682822015e-05,6.36942688225683e-05,6.369426868074056e-05,6.369426903086936e-05,6.369426751598571e-05,6.36942686477805e-05,6.369426882612749e-05,6.369426874548265e-05,6.369426892405299e-05,6.369426904754342e-05,6.369426904660421e-05,6.36942684114371e-05,0.22187727370851837,6.369426917365373e-05,6.369426880216842e-05
0,13,6.297229266674855e-05,6.297229322269629e-05,0.42492801389258456,6.297229357399087e-05,0.339246454583318,6.297229305768209e-05,6.297229321048484e-05,6.29722931652542e-05,0.1599192694921434,6.29722921914969e-05,6.297229345903234e-05,6.297229328550045e-05,6.297229316259593e-05,6.297229347980845e-05,6.297229327143255e-05,0.07489870534042271,6.297229304589218e-05,6.297229365084711e-05,6.297229374662383e-05,6.297229334114005e-05
0,14,5.07099403292898e-05,5.070994010147334e-05,5.070994017675488e-05,5.07099401356493e-05,5.070994007247591e-05,5.0709939847457806e-05,5.070994011577741e-05,5.0709939885260974e-05,5.070994012925154e-05,5.070993914810424e-05,5.070993966605624e-05,5.070993990726248e-05,5.070994000880231e-05,5.070994004918955e-05,0.9990365111372307,5.070994302877767e-05,5.070993984211578e-05,5.070994022266703e-05,5.070994014999217e-05,5.0709939952806566e-05
0,15,5.707762618174546e-05,5.7077626551140576e-05,0.16087735612624796,5.707762700921812e-05,5.707762682983775e-05,5.7077626469538526e-05,5.707762706236035e-05,5.7077626405931055e-05,5.7077626886543126e-05,5.707762557082339e-05,5.707762634084929e-05,5.707762699871339e-05,5.7077626587133954e-05,5.70776266964779e-05,0.6622561048098532,5.707762687652531e-05,5.7077626322380484e-05,0.1758962194116355,5.707762695031097e-05,5.7077626523717024e-05
0,16,6.410256491839866e-05,6.410256529029525e-05,0.6603561078933664,0.3384900459296661,6.410256551966594e-05,6.410256519174667e-05,6.410256549903241e-05,6.41025653195571e-05,6.410256557780787e-05,6.410256410262483e-05,6.410256560306257e-05,6.410256523820298e-05,6.41025656916722e-05,6.410256551559116e-05,6.410256557635519e-05,6.410256559757391e-05,6.410256588711315e-05,6.410256550800837e-05,6.410256557688629e-05,6.410256535390587e-05
0,17,5.675368953823845e-05,5.675369001938191e-05,0.6295782832527191,0.07552304744397323,0.17987275526353527,5.675368992288486e-05,5.6753690118382264e-05,5.675368974263803e-05,0.11411785499960005,5.675368898983717e-05,5.675369017649222e-05,5.6753690082570104e-05,5.675368998063169e-05,5.6753690268325344e-05,5.67536901986624e-05,5.6753690417563456e-05,5.675368996292411e-05,5.675369031587263e-05,5.675369043204478e-05,5.675369000584797e-05
0,18,4.844961307051634e-05,4.844961324241879e-05,0.2839870754456681,0.0886190734103472,4.844961348734768e-05,4.844961315958392e-05,4.844961336761172e-05,4.8449613188426464e-05,4.844961349171169e-05,4.844961240314954e-05,4.8449613639933046e-05,4.8449613317468626e-05,4.844961351715024e-05,4.844961331825676e-05,4.844961350564066e-05,0.2581207028004763,4.8449613216064376e-05,0.3684979545309817,4.844961342995247e-05,4.8449613171413665e-05
0,19,0.019212776123552086,5.1282052210192835e-05,5.128205252450377e-05,0.8420679676739238,5.1282052243896886e-05,5.128205193213432e-05,5.128205217349764e-05,5.128205212184758e-05,5.128205234791259e-05,5.128205128208724e-05,5.1282052045278306e-05,5.1282052406321275e-05,5.1282052199848185e-05,5.128205226655583e-05,5.128205253590624e-05,0.13784746131511458,5.128205215991294e-05,5.1282052386576855e-05,5.1282052422521864e-05,5.128205215052923e-05
0,20,5.387931099752583e-05,5.3879311252063874e-05,5.387931148994954e-05,5.387931158404493e-05,0.998976293086384,5.3879311023259614e-05,5.387931123991971e-05,5.3879310947515576e-05,5.3879311602214236e-05,5.387931034485203e-05,5.387931105924576e-05,5.387931132675475e-05,5.38793110309828e-05,5.387931137143102e-05,5.387931140006765e-05,5.3879311470866674e-05,5.387931119097689e-05,5.38793115322436e-05,5.387931146180649e-05,5.387931129014445e-05
0,21,6.142506194543662e-05,6.14250623398055e-05,6.142506287359346e-05,6.142506288845656e-05,6.142506281605371e-05,6.142506237759239e-05,6.14250625408563e-05,6.142506239345722e-05,6.142506272432487e-05,6.142506142510341e-05,6.142506264692225e-05,6.142506267172758e-05,6.142506245784252e-05,6.142506259495182e-05,6.14250626792456e-05,6.142506293975176e-05,6.14250622065317e-05,0.9988329238124242,6.142506273365436e-05,6.142506232044755e-05
0,22,5.2854123041939165e-05,5.285412348561294e-05,0.7034178564685855,5.2854123981781126e-05,5.2854124017833125e-05,5.285412328768345e-05,5.285412385954819e-05,5.2854123351669976e-05,5.2854123867399084e-05,5.2854122621618784e-05,5.285412330105696e-05,5.285412379405269e-05,5.285412349068318e-05,5.285412370212416e-05,0.10727093253843784,0.15178581993768467,5.285412363424297e-05,5.285412393305222e-05,0.03667972507813392,5.285412378777612e-05
0,23,6.426735261897337e-05,6.42673533640592e-05,6.426735359905292e-05,0.9525606573948009,6.426735373437484e-05,6.426735310672752e-05,6.426735343275549e-05,6.426735296419554e-05,0.046282530246554085,6.426735218512511e-05,6.426735324948957e-05,6.426735356635301e-05,6.426735301421783e-05,6.426735344650173e-05,6.42673532527764e-05,6.426735351305234e-05,6.426735298223441e-05,6.426735337422967e-05,6.426735383347924e-05,6.426735340722102e-05
0,24,5.753740041461083e-05,5.753740052801186e-05,0.26358569138882093,0.019323114035156855,5.7537400610755826e-05,5.7537400066603856e-05,5.753740048054932e-05,5.7537400347638384e-05,0.07881116080094881,5.753739930959913e-05,5.75374002523106e-05,5.7537400287761916e-05,5.753740030997021e-05,5.753740078430141e-05,0.6373594353686476,5.753740069299638e-05,5.75374001252406e-05,5.753740075507081e-05,5.7537400809001136e-05,5.7537400651230415e-05
0,25,7.473841625206515e-05,7.473841664996876e-05,0.30548138091361743,7.473841742212444e-05,7.473841721192347e-05,7.473841663061024e-05,7.473841680607159e-05,7.473841687131682e-05,0.4104674401699381,7.473841554566023e-05,7.473841688372048e-05,7.473841684590347e-05,7.473841702525996e-05,7.473841720077809e-05,7.473841738777524e-05,0.2149682120920702,7.473841674002061e-05,0.06788715215463673,7.473841721954785e-05,7.473841704468694e-05
0,26,4.826254860622448e-05,4.826254890673563e-05,4.826254904540981e-05,4.826254902211217e-05,4.8262548953075e-05,4.826254871049181e-05,4.8262549045127965e-05,4.826254880055686e-05,0.999083011570596,4.826254826257049e-05,4.8262548771020053e-05,4.826254899992085e-05,4.826254881245045e-05,4.826254899380947e-05,4.826254905608844e-05,4.826254904096317e-05,4.8262549031900035e-05,4.8262548996067526e-05,4.8262549272733504e-05,4.826254907678398e-05
0,27,7.645260179155015e-05,7.645260073461806e-05,0.4802743408963092,7.645260103558475e-05,7.645260077694822e-05,7.645260030834677e-05,7.645260090631113e-05,7.645260062986051e-05,0.37026826914091515,7.645259938844797e-05,7.645260066592286e-05,7.645260102695227e-05,7.645260139385639e-05,7.645260105342983e-05,7.645260126793764e-05,0.1080663740396101,7.64526006565538e-05,7.645260117281366e-05,0.040167774309206865,7.645260114942755e-05
0,28,8.116883237385729e-05,8.116883245263161e-05,8.116883305257426e-05,8.116883306050047e-05,8.116883249448159e-05,8.11688321242516e-05,8.116883303382079e-05,8.116883229511406e-05,0.06707771347683614,8.116883116890576e-05,8.116883258668794e-05,8.11688325803071e-05,8.116883249959451e-05,0.05165361487137186,0.11404984572656147,0.3674716693725544,8.116883368746054e-05,8.116883285634253e-05,0.39852962406284126,8.11688335682617e-05
0,29,6.784260572259482e-05,6.784260644780538e-05,0.5967125940719836,6.784260658896588e-05,6.784260639702994e-05,6.784260598373709e-05,6.784260646540707e-05,6.784260608108637e-05,0.08849696501956711,6.784260515609824e-05,6.784260606227889e-05,6.784260636051179e-05,6.784260617052502e-05,6.78426068845109e-05,6.784260666079703e-05,0.06225518132645897,6.784260691321111e-05,0.16520099216012987,0.08631662832752843,6.784260643758693e-05
0,30,6.811989214522651e-05,6.811989242234577e-05,0.4004646200236288,6.811989259099664e-05,6.811989238786907e-05,6.811989216125055e-05,6.811989251110483e-05,6.811989199054309e-05,0.07362218844952334,6.81198910082268e-05,6.811989191797397e-05,6.81198926308451e-05,6.811989196339318e-05,0.5091078055250815,6.811989254705686e-05,6.811989262184706e-05,6.811989248324187e-05,6.811989265104511e-05,6.811989284743955e-05,0.01571546772488586
1,1,0.00010964912496251427,0.0001096491254396214,0.4812841403603925,0.13964669582801217,0.1713208308273694,0.000109649124839348,0.18049176548186938,0.025611830627229975,0.00010964912521118687,0.00010964912280712624,0.00010964912459598695,0.00010964912498321172,0.00010964912544222042,0.00010964912546158041,0.00010964912600909566,0.00010964912548520164,0.00010964912426359062,0.00010964912552880826,0.00010964912559025153,0.00010964912450696011
1,2,9.505703515529684e-05,9.505703636929594e-05,9.505703628575784e-05,9.505703600547258e-05,9.505703688058825e-05,9.505703542429103e-05,9.505703594869637e-05,9.505703678163218e-05,9.505703592717606e-05,9.505703422060227e-05,9.505703618727846e-05,9.505703552238696e-05,9.505703622599738e-05,9.505703579086613e-05,9.505703584361266e-05,0.9981939163182295,9.505703567680383e-05,9.505703621706436e-05,9.505703572631586e-05,9.505703558095975e-05
1,3,6.793478406460835e-05,6.793478429447654e-05,0.0423002611881504,6.793478400177522e-05,0.6055741658638832,6.793478359974473e-05,6.793478418351006e-05,6.793478406103744e-05,6.793478389298738e-05,6.793478260874725e-05,6.793478345540842e-05,6.79347840566091e-05,0.07084266716346804,6.79347840198713e-05,6.79347841000984e-05,0.2801959492418811,6.793478413242866e-05,6.793478409763794e-05,6.793478407281463e-05,6.79347839753456e-05
1,4,5.530973564260507e-05,5.530973576630245e-05,0.9989491150235137,5.5309735623035897e-05,5.530973564230883e-05,5.530973522655645e-05,5.530973568693156e-05,5.530973579311241e-05,5.530973575094472e-05,5.5309734513328254e-05,5.530973533644639e-05,5.5309735678558066e-05,5.53097356786305e-05,5.53097355885393e-05,5.530973562516878e-05,5.530973591112709e-05,5.5309735675494876e-05,5.530973581213836e-05,5.53097359748996e-05,5.5309735560104107e-05
1,5,5.5928412315339976e-05,5.592841276803084e-05,0.042976257009836136,5.592841261939782e-05,5.592841301386518e-05,5.592841294400604e-05,5.592841268897133e-05,5.592841324564794e-05,5.59284129330006e-05,5.592841163315744e-05,5.592841251645468e-05,5.592841267456432e-05,5.592841304174105e-05,0.028621904870920124,5.5928412733107955e-05,0.9274510551030116,5.5928412900377704e-05,5.59284128122143e-05,5.5928412734214065e-05,5.592841265812475e-05
1,6,0.022989666460347547,2.1177467643508157e-05,0.4683099183459869,2.1177467662643244e-05,2.1177467580137153e-05,2.1177467474721263e-05,2.117746757522018e-05,2.1177467520690192e-05,2.1177467703605585e-05,2.1177467174947853e-05,2.1177467422763832e-05,2.1177467520911966e-05,2.1177467606688766e-05,2.1177467715826007e-05,0.05310056998552476,2.11774676895242e-05,2.1177467592278476e-05,0.45526100572700845,2.117746763351175e-05,2.1177467615557608e-05
1,7,6.46830541307097e-05,6.468305414859548e-05,0.123947688158341,6.468305432402643e-05,6.468305431938309e-05,6.468305401678404e-05,6.468305412203844e-05,6.468305393757731e-05,6.468305446433989e-05,6.468305304015303e-05,6.46830539421651e-05,6.468305447567521e-05,6.468305399890793e-05,6.468305462800831e-05,6.468305450201933e-05,6.468305460292855e-05,6.468305433064517e-05,0.8748880168659271,6.468305451750137e-05,6.468305423056657e-05
1,8,0.06249996827612145,5.780346933241893e-05,5.7803469468294984e-05,5.780346956694536e-05,5.7803469305302806e-05,5.780346911333117e-05,5.7803469117488e-05,5.780346905837036e-05,5.7803469404653455e-05,5.780346820813465e-05,5.780346889029167e-05,5.7803469179490556e-05,5.780346923422147e-05,5.780346924981535e-05,5.780346962485844e-05,0.888592205843217,5.780346911948805e-05,0.0479251669043608,5.7803469332967776e-05,5.780346909453418e-05
1,9,5.6179776307774444e-05,5.61797764792775e-05,0.16196121201554683,5.617977636970767e-05,5.6179776457671134e-05,5.6179776058539085e-05,5.6179776269512e-05,5.617977717650204e-05,5.617977664640527e-05,5.6179775280956484e-05,5.6179776059239006e-05,5.6179776472891476e-05,5.6179776154171294e-05,5.617977680900772e-05,5.6179776676797344e-05,0.02949072786314747,5.617977627034451e-05,0.6946846041498728,0.11296457954949982,5.61797764443978e-05
1,10,9.12242309783731e-06,9.122423080205811e-06,0.2049085751331033,9.122423127342837e-06,9.122423110836838e-06,9.122423036698811e-06,9.12242312858796e-06,9.12242306916782e-06,9.1224231321274e-06,9.122422915535042e-06,9.122423038899369e-06,9.12242310217214e-06,9.122423062890591e-06,9.122423122971666e-06,9.122423139416758e-06,0.6745703444176847,9.122423078750722e-06,0.12036599925667622,9.122423134729734e-06,9.122423157716527e-06
2,1,9.689922535168278e-05,9.689922641655907e-05,9.689922667025805e-05,9.689922627401166e-05,9.689922667361203e-05,9.689922598250114e-05,9.689922617366578e-05,9.689922615686995e-05,9.689922680149887e-05,9.689922480623455e-05,9.689922634659893e-05,9.689922674863088e-05,9.68992261770839e-05,9.689922660128496e-05,9.689922627770025e-05,9.68992266601967e-05,9.689922610009512e-05,9.689922632530218e-05,9.689922834558522e-05,0.9981589146991106
2,2,8.278145754550739e-05,8.278145844266392e-05,0.917190998682187,8.278145890714844e-05,8.278145894132604e-05,0.08131893506484585,8.27814589376743e-05,8.278145821085471e-05,8.278145874690967e-05,8.278145695374221e-05,8.278145858034512e-05,8.278145837510285e-05,8.278145840084999e-05,8.278145858945124e-05,8.278145844361127e-05,8.278145874986834e-05,8.27814582997287e-05,8.278145863598682e-05,8.278145928980635e-05,8.278145891671674e-05
2,3,9.765625110774163e-05,9.765625202214765e-05,0.7458961488695434,9.76562522801283e-05,0.25234603859529964,9.765625143983094e-05,9.765625185607567e-05,9.765625234724805e-05,9.7656252280688e-05,9.765625000008503e-05,9.765625260291699e-05,9.765625178512307e-05,9.765625281427859e-05,9.765625234359607e-05,9.765625183370336e-05,9.765625229663642e-05,9.765625162119655e-05,9.765625189764177e-05,9.765625245936018e-05,9.765625216873143e-05
2,4,5.7670127581313707e-05,5.767012771663849e-05,5.767012797039736e-05,5.767012786707024e-05,5.7670127880760074e-05,5.767012755450298e-05,5.767012787159751e-05,5.767012779693015e-05,5.7670128074383925e-05,5.767012687430049e-05,5.7670127567959e-05,5.767012774280262e-05,0.7968615837565401,5.767012799002936e-05,5.7670127934591e-05,5.7670128023930583e-05,5.767012809614022e-05,5.767012788640838e-05,0.20210035394311446,5.767012791565473e-05
2,5,5.889281602096101e-05,5.88928159205713e-05,0.4013649957813383,5.889281636199614e-05,5.8892816424213e-05,5.889281592859081e-05,5.889281632405424e-05,5.889281623482255e-05,5.8892816592554804e-05,5.889281507661897e-05,5.889281606498996e-05,5.8892816387838e-05,0.07451648453847863,5.889281625390149e-05,5.889281632384035e-05,0.2478603398253217,5.889281626566192e-05,5.889281625675787e-05,0.27531589479625596,5.8892816167916276e-05
2,6,5.636978656866983e-05,5.6369786771258015e-05,0.4118514781870211,0.07579013435986615,5.636978702395482e-05,5.636978677095203e-05,5.636978728130767e-05,5.63697866129187e-05,5.636978702893708e-05,5.6369785794866684e-05,5.636978685818319e-05,5.6369786778223445e-05,0.04462618128479316,5.636978691127631e-05,5.6369786874237855e-05,0.4668302895794198,5.636978649594012e-05,5.636978701044752e-05,5.636978723204458e-05,5.636978688655916e-05
2,7,5.4288817258856346e-05,5.42888177591646e-05,0.4752818866364489,5.4288817959483694e-05,5.4288817766308255e-05,5.428881745613686e-05,0.23587595437900152,5.428881745601829e-05,5.4288817726042654e-05,5.428881650385499e-05,5.4288817969807785e-05,5.4288817333646536e-05,5.428881772572209e-05,5.4288817652420305e-05,0.23430883111094877,5.4288817888112725e-05,5.4288817513942e-05,5.428881779875172e-05,0.05366470679226827,5.428881756439195e-05
2,8,5.370569329759774e-05,0.014228304566472078,0.9359988102712392,5.3705693888453615e-05,5.37056939110672e-05,5.370569380434411e-05,5.370569408197694e-05,5.370569361017886e-05,5.3705694077810534e-05,5.3705692803492826e-05,5.37056934950772e-05,5.3705693944918356e-05,5.3705693775544834e-05,5.370569395537835e-05,5.3705693910913594e-05,5.370569396251203e-05,5.3705693494239677e-05,5.3705693922352226e-05,0.048859888368387415,5.370569396540157e-05
2,9,7.473841677049609e-05,7.473841670977219e-05,7.473841722273977e-05,7.473841692365131e-05,7.473841704710445e-05,7.473841667173064e-05,7.473841707961991e-05,7.473841724982616e-05,7.473841779656013e-05,7.473841554565861e-05,7.473841667145945e-05,7.473841671993342e-05,7.473841718045362e-05,7.473841699413512e-05,7.473841704210929e-05,0.7523482662712697,7.473841684553297e-05,7.473841709941999e-05,0.2463064422240528,7.473841710743215e-05
2,10,4.803074032055934e-05,4.8030740546809265e-05,4.8030740741831066e-05,4.803074059037824e-05,4.80307406644813e-05,4.803074038581653e-05,4.8030740752232176e-05,4.803074050774845e-05,0.09906686457457804,4.803073967342991e-05,4.803074063954832e-05,4.803074068874663e-05,4.8030740513535466e-05,4.803074049953653e-05,4.803074054271417e-05,0.9000685820957941,4.803074038654105e-05,4.803074067287395e-05,4.803074082759105e-05,4.803074067349803e-05
2,11,6.203474001032493e-05,6.20347404813826e-05,0.38950654322450357,6.20347408075192e-05,6.203474078970633e-05,6.203474090005745e-05,6.20347410507485e-05,6.20347405740988e-05,6.20347410319786e-05,6.20347394541635e-05,6.203474075484902e-05,6.203474074859522e-05,6.203474061095049e-05,6.203474076375945e-05,6.203474058570354e-05,0.4425927601369767,6.203474058362105e-05,6.20347407565989e-05,0.1668461060478738,6.203474074170414e-05
2,12,5.175983502447507e-05,5.1759835300770206e-05,0.7865774902493272,5.1759835431003806e-05,5.175983545729398e-05,5.175983516053201e-05,5.1759835423631766e-05,5.1759835450002924e-05,0.06234274501309205,5.175983436857867e-05,5.175983518103958e-05,5.1759835338903006e-05,5.1759835404428547e-05,0.083611238751291,5.175983538035351e-05,5.175983565967805e-05,5.1759835189623214e-05,5.1759835503277095e-05,0.06664036862141254,5.1759835603610045e-05
2,13,5.336179343606482e-05,5.3361793920322604e-05,0.4098967130787985,5.336179394654025e-05,5.336179411782424e-05,5.336179372482383e-05,5.336179412865198e-05,5.336179376173527e-05,0.5205398487344978,5.3361792956289924e-05,5.336179383014078e-05,5.336179392159798e-05,5.336179399588846e-05,5.33617942549685e-05,5.336179395660852e-05,5.336179425116622e-05,5.336179380781634e-05,5.3361794143835374e-05,0.06865628769034894,5.336179420063683e-05
2,14,7.96178351899286e-05,7.961783563228615e-05,7.96178360615938e-05,7.96178360733724e-05,7.961783597450617e-05,7.961783552342967e-05,0.9269558504135255,7.961783556929074e-05,0.07161102854209353,7.961783439493756e-05,7.961783536373052e-05,7.961783639372008e-05,7.961783566098853e-05,7.961783597593959e-05,7.961783599292035e-05,7.961783627480153e-05,7.961783586493599e-05,7.961783599763773e-05,7.961783631058283e-05,7.961783612622228e-05
2,15,4.882812578462556e-05,4.88281261508698e-05,0.1708311842247799,4.882812608002027e-05,4.882812606699115e-05,4.8828125667995806e-05,0.2864277805924654,4.882812604207081e-05,0.07020180022459425,4.88281250000548e-05,4.882812565093773e-05,4.8828126082591674e-05,4.8828125995180625e-05,4.8828126036013055e-05,4.882812613498082e-05,4.882812626075561e-05,4.882812604617004e-05,0.3907182631476809,0.0810885499212955,4.8828126184794703e-05
2,16,6.544502692978054e-05,6.544502733635868e-05,0.3551767704519667,6.544502744179576e-05,6.544502736461968e-05,6.544502741357531e-05,6.54450277276337e-05,6.544502760339068e-05,6.54450277396087e-05,6.544502617807286e-05,6.544502713990856e-05,6.544502776053426e-05,6.544502719806477e-05,6.544502763391753e-05,6.544502769619661e-05,6.544502775474069e-05,6.544502727432941e-05,0.030309212953123787,0.613401451129249,6.544502746799563e-05
2,17,5.624297021531581e-05,5.6242970608516473e-05,5.6242970972330365e-05,5.624297062964282e-05,5.624297102446399e-05,5.624297033321059e-05,5.6242970961362786e-05,5.624297066705367e-05,5.624297080167908e-05,5.624296962883212e-05,5.624297040936338e-05,5.6242970465155923e-05,5.624297070500055e-05,5.6242970896302416e-05,5.624297076743258e-05,5.624297142903139e-05,5.624297056178937e-05,5.6242970876681575e-05,0.9989313835573235,5.6242970723507444e-05
2,18,0.00010204081716000608,0.00010204081778440766,0.00010204081826956786,0.00010204081811119911,0.00010204081799789528,0.7970738247405883,0.00010204081868308852,0.00010204081787758898,0.00010204081832107428,0.00010204081632655685,0.00010204081765507186,0.00010204081809004616,0.00010204081769521244,0.00010204081791625029,0.00010204081801692745,0.00010204081823478633,0.00010204081762578788,0.00010204081809112721,0.20108944053747319,0.00010204081808197975
2,19,5.102040863408076e-05,5.1020408852042414e-05,5.102040925299433e-05,5.102040903832996e-05,5.1020409028604657e-05,5.102040878743249e-05,0.20925341324243724,5.102040897356329e-05,5.1020409250037995e-05,5.102040816328562e-05,5.1020408855988646e-05,5.102040899205505e-05,5.1020408991829745e-05,5.102040905137021e-05,5.102040908135167e-05,5.1020409205909496e-05,5.1020408958906205e-05,5.102040913956891e-05,5.1020409281365034e-05,0.789828219396024
2,20,7.704160333196274e-05,7.704160399680053e-05,0.20426756333564905,7.704160414031789e-05,7.704160417668454e-05,7.704160451374236e-05,0.07116076623323928,7.704160380670159e-05,7.704160409313455e-05,7.704160246541243e-05,7.704160370189826e-05,7.704160377211046e-05,7.704160430763544e-05,7.704160397479185e-05,7.704160411859167e-05,0.37745635715082615,7.704160389390298e-05,7.704160442329906e-05,0.34588264761718424,7.704160438441198e-05
2,21,6.738544523194866e-05,6.73854458782143e-05,0.1724557827463628,6.738544620485869e-05,6.738544621963712e-05,6.73854459730466e-05,6.738544591146784e-05,6.738544544867463e-05,6.738544622511303e-05,6.738544474401021e-05,6.738544576481889e-05,6.73854460253301e-05,6.7385446238288e-05,6.738544636938588e-05,6.738544602844539e-05,0.2754087568722752,6.738544574418771e-05,0.09466701617009961,0.45639027707739566,6.738544585938426e-05
2,22,6.46830543009447e-05,6.468305477220185e-05,6.468305461878975e-05,6.468305445320254e-05,6.468305448856186e-05,6.468305451988636e-05,0.01337554338112346,6.468305428185926e-05,6.468305451201765e-05,6.468305304016908e-05,6.468305408562201e-05,6.468305457870884e-05,6.468305404758546e-05,6.468305416858549e-05,6.468305439810901e-05,0.7699072308854166,6.468305396109536e-05,6.468305446770952e-05,0.21561761381037853,6.468305438661841e-05
2,23,3.748126043216052e-05,3.74812600494699e-05,3.7481260170222296e-05,3.7481260096051e-05,3.748126008203361e-05,3.7481259793544956e-05,3.7481260021987485e-05,3.748126002436645e-05,3.748126012666853e-05,3.748125937033876e-05,3.748125983082427e-05,3.748126003728376e-05,3.7481260001366054e-05,3.748126006450233e-05,3.748126024595451e-05,0.10206803985177781,3.7481259965793225e-05,3.74812601305718e-05,0.8972572974676029,3.7481260176159075e-05
