book_id,chap_id,0,1,2,3,4,5,6,7,8,9
0,1,0.0022968331191849703,-0.004976642996543222,-0.005435822866965298,-0.012289899659544459,-0.010287472775992523,0.004841309670474205,0.020898995098191625,0.0012639242061488788,0.006464566635522435,0.01482157895977198
0,2,0.0024023872443097623,0.004999050712737493,0.036732091016007246,-0.00522408993939528,-0.008366425164518163,0.028397668765307128,0.03470890023138921,0.01773087801427476,-0.006740005071307618,0.01116455821111875
0,3,-0.002268234826950918,-0.02746326275214779,0.023435687238992645,-0.04571562028279096,-0.002729239153530047,0.006993202193540501,0.015344289916107172,-0.01069735759008693,0.005164492760623173,0.01875801889894776
0,4,0.0023597753337770986,-0.05145222585381387,0.008684798484117757,-0.020703784560618832,-0.007283959160353045,0.013751527930733504,0.02213382989017603,0.009038968611601871,0.006683319063527838,0.009075392290918215
0,5,0.007786791354032599,-0.016410360863574353,-0.008831834350755383,-0.06823346007951757,0.0060992481995862284,-0.004459252913681052,0.029278553791093714,-0.00657854570117727,0.003184660122525582,0.00996139822512554
0,6,0.03640376828014431,-0.021505479093815803,-0.00972371204048747,-0.06258158361239274,-0.00040337774945530794,0.017625551216469512,-0.0044814284811285415,0.06263661712632801,0.03130532232911844,-0.027794377861868128
0,7,0.002056972833464942,-0.003476002924608265,-0.018866331576303054,-0.056186183929288834,-0.005746886454394462,-0.012032965549858256,-0.010980776699855841,0.015338712393494342,0.06910499935189622,-0.04626534292435754
0,8,0.030492569337377786,-0.0004354977694238873,-0.021000624566525385,-0.013227943463364067,-0.012940365179032826,0.0046075233448804355,-0.008759843727010233,0.007939403891792004,0.052390053313860714,-0.0334700736399948
0,9,-0.00134109280469726,-0.09991531196751216,-0.09418433661455008,-0.024630664627333692,-0.060311496567335816,0.05169995595813324,0.04000145446922279,0.0572423818294795,-0.018193370448245143,0.01812657811049285
0,10,-0.00478588506485182,-0.10016608851158139,0.014118444611584582,0.0065841010707645194,-0.021092530408219227,0.020936708188416288,0.017852678428046494,0.0005198723285069116,0.0009553831520645352,-0.005005786225497402
0,11,0.09681745655275414,-0.03516662458384486,-0.058903892092388346,-0.021929885104818823,0.024222099891082455,0.0266755386198139,0.013660248999937962,-0.001415124362369075,0.016498350277881584,0.0037795553403680805
0,12,0.009807504299345215,-0.011248738313222836,-0.02863588958134887,-0.02465797027489741,0.0011676416392591607,0.027221812418977576,0.015922951257059927,0.03144778101502538,0.008875328561385063,0.0009890708445817811
0,13,-0.0026070366666969148,-0.11448379189165225,0.007522480359587321,-0.027033382619557494,-0.014038124640193727,0.015471252514974328,0.018289732396531286,0.03146069210504235,0.029946888045594634,-0.0035227814586847083
0,14,0.002810834363917662,-0.01584376078601624,-0.07656399061926737,0.02295863492104922,0.06019271183482685,0.006208289822920877,0.01537996938933898,0.009303454122628577,-0.006210011179368517,0.02260870240461538
0,15,0.009693518216755357,-0.0374117653875965,-0.06232295466297133,-0.01787271130368072,-0.04161186097345382,0.0283635754690933,0.013269250599358854,0.022327503338811585,-0.0128304636446814,0.0376614034036831
0,16,0.0005892759470854959,-0.02100054914052077,-0.0028143150909486912,-0.053897359882144,-0.012495743354896473,0.012000622340671617,0.0046665923847000355,0.00934034904716073,0.027485703299961275,0.03683698826154395
0,17,-0.000977868110052854,-0.0733582949575213,-0.0037850047980875945,-0.006289262714018912,-0.01866847966562142,0.014773067711839467,0.01642234900059801,0.010287468974232675,0.01183832944425169,0.010665942735360423
0,18,-1.3579386497256725e-05,-0.06335056398468873,-0.055664511508801515,-0.01689858329856923,-0.056161753906509744,0.029501699984928482,0.03400118904928223,0.01237617380939437,0.012298436465948285,0.023688755806401646
0,19,0.11253070215444749,-0.016711640568685942,-0.05680584388974029,0.03986585994441967,0.03614071399396572,-0.014661344925303606,0.02409687181774116,-0.0030427312250198854,-0.008770996456073052,0.047748257811279414
0,20,-0.0031812742559609733,-0.11374098657052971,-0.0005913117869347946,0.004836547964847274,-0.027751692595848733,0.02211453870009476,0.009985841908660918,0.017906377603056835,0.02733779871836986,0.01889159649916552
0,21,0.0031111214061016485,-0.05014325187646067,-0.035504763688459465,-0.006499340389324051,-0.030966088794583697,0.02578829090887296,0.03112301549624184,0.013129255888976493,-0.003059416819734634,0.030497888719491818
0,22,0.0925206268258175,-0.042529837899870554,-0.014517854271241155,0.0020902794622422423,-0.013948315728862092,0.060453076149434716,0.007504469586644419,-0.013066080247706124,0.01612069975701315,0.004434714710578074
0,23,0.0006877927035450838,-0.11914455752988315,0.029825184923243,0.020325717507569112,-0.025160659968670958,0.030473297137136535,0.00808531696694571,0.01910224482142795,0.0058047300216881835,0.024894179372740764
0,24,-0.0003030259083970022,-0.036338591959315644,-0.06611373437338926,0.017615800351543094,0.029172027516867958,0.03360550904930591,0.0011009606900869442,0.04099765870155669,-0.004271138178801443,0.04689959764629284
0,25,0.0012660725981725083,-0.026438520151204813,-0.011863757226149014,0.001747015050695631,-0.019823269490933975,0.019144158008039345,0.02070273206288285,0.000498856634954397,0.01200450711771147,0.021106219694307017
0,26,0.0006209180443508678,-0.0573892417106708,0.02020565905875063,0.04317741144423065,-0.018531998892282252,0.015047927449156354,0.002194556923599774,0.03431533874954489,-0.014906159691751917,-0.0258915381689455
0,27,0.011828938622142033,-0.02858546705193728,0.008489053963980607,0.016388170744457344,0.009084754482885735,0.015295829481495323,0.0413556108441017,-0.0012662153064934467,0.017884150455329484,0.004969528007024627
0,28,0.06495632204991915,0.012184688826059687,0.017906039110793418,0.03284456248943737,0.018633403485799758,0.027451699465509637,0.024815884316968715,0.011206524390981042,-0.002460967043822658,-0.027549501512476628
0,29,0.02138060452488271,-0.000555268836978778,-0.0002642594167050232,0.006511102166897521,-0.011546030470022272,0.008706588397968226,0.02313713087676459,0.011558425600432756,0.004714327969135522,0.00821063528519055
0,30,0.005640685765021345,-0.0006791083338518021,-0.015377855443169395,0.00674356726554327,-0.016569287468225617,0.01558820683706195,0.0006541392103193216,-0.010388224711700065,0.022481331049075036,0.011651516193638497
1,1,0.0011239625056103284,-0.010379166855480432,0.012749673064706122,-0.07755017308478172,0.041812266534135945,0.017400838864061827,0.02963659685133048,-0.023994467174983568,-0.027105409164457413,0.03618582294782619
1,2,-0.01658988933653459,-0.4156523111787656,0.10144132660859156,0.004394218724430699,0.05077685426320666,-0.013120970845612194,0.0513184535621571,-0.044436007721484615,-0.008246648679797072,-0.015879523413974275
1,3,0.007033012399969932,-0.013550870821493715,0.003815210116722976,-0.0593547538211491,0.03177295400286892,0.0023419460922716445,0.005671135163504446,-0.015439942801335272,0.010923405978485085,0.004578984387799422
1,4,0.059713034568349754,-0.05141818538752906,-0.01267444143977014,-0.07981491911371653,0.027669459324480443,0.0331091844684151,0.0019893102767955754,0.07401927606985509,0.027992084012846426,-0.01258296333903049
1,5,0.0023551349410616475,-0.0005693453057178201,-0.006999516387524721,-0.015076213373413878,0.01234214817387667,-0.0013921026180047798,0.006610333485122417,0.0032176757881810566,0.0289101206792226,-0.03417928643002437
1,6,0.04039335593998667,-0.038063824836184756,-0.0469535523156967,-0.008012376046538098,0.01965942457752705,0.003675486565641183,0.027510203452253124,0.009011733848612579,-0.0032574042914949933,0.003934018520592076
1,7,0.003212669689388086,-0.045861285454138326,-0.054933042888393756,-0.03235174436868935,-0.018129849044041975,0.02334771703144338,0.0596936091846177,0.03426109228579352,-0.008600767782890322,0.012213978520024581
1,8,-0.0014889515343703855,-0.12649289865035487,-0.041756779747536305,0.031558025738713295,0.04688896694177114,0.008031817314230581,0.022053613175285976,0.017734173559888298,-0.0006908675906081339,0.004807715351956616
1,9,0.02163203575249581,-0.0028870274257625423,-0.027151245418271946,0.006872662001385505,-0.029886726473554216,0.047574523900708494,0.005585292391580229,0.02576636245905139,-0.04392342642164621,-0.02607436679431662
1,10,0.009096650879837373,-0.02272105852603624,-0.019008178726784793,0.002595840265036287,-0.0035516917981820153,0.025460228298568418,0.022255227449082888,0.008103906226510823,0.001652334051796999,0.007900985693039516
2,1,0.0016868577028368627,0.006581219792760545,0.023609932273246027,0.01481104408807209,-0.007676440712237163,0.022673989483584206,-0.00541056979668375,0.010232505253779414,-0.005159922660365107,0.009747308701791432
2,2,0.0048695052268111294,-0.012415801879731028,0.004492245341173772,-0.05019618441838674,0.006927043569506571,0.04933237357569271,-0.0010460738514740378,0.0467851011985369,0.021553248809643648,0.0738773305187803
2,3,0.0035339403885247265,-0.010192025848797002,0.022258165899118908,-0.026278408108219596,0.005423530640313577,0.006361358717558817,0.03255228817164058,0.0024774426048260155,0.018049123187578037,0.0266710187913534
2,4,0.02066258964367773,0.006961544398391077,0.005483837795831821,0.004049716520883936,0.022700123583093392,-0.008575964276644449,0.01280774570737931,-0.000654560442013963,-0.015492597548919192,0.005140670438443812
2,5,0.028001200865531223,0.008538850814829604,0.030758690843052668,-0.01296053718535576,0.03671681138577247,0.02580591844091415,0.03070484315642386,-0.013118860169923802,-0.004605152573620099,0.008981799043547808
2,6,0.0068053267757818715,-0.01186188607455215,0.0001028233016087398,-0.029328551783182482,-0.006032387877504234,0.008543287774608643,0.014713930520644134,0.008827576601726183,0.005833589096178408,0.03229088287899898
2,7,0.022726474270547827,-0.00885830334842938,-0.013650248424295144,-0.02647755150750187,0.012470534000509766,0.007890124115985574,-0.0015793577725791833,-0.008575963005142755,-0.011439315301032926,0.018610359218236176
2,8,0.0008065594247968651,-0.004142278691436696,-0.00639680136090159,-0.019590444523151944,-0.0026300024876724764,0.012011284285431445,0.0027886923406930503,0.018490884177871883,0.009532667956935024,-0.005410178501262431
2,9,0.0006660439002961778,0.004750474178547308,0.022125167257147277,0.0013518365892854747,0.007590717896979473,0.015505801776229365,0.01671649981736304,0.012817530366734258,-0.01390139776473425,-0.011020787237513058
2,10,-0.003268291238321352,-0.04601203958938531,0.05037683914132482,-0.012057034383727603,-0.001688992171366465,0.022720317203358858,0.014541613744020227,-0.02933868573005011,-0.03302731435438295,0.04617962151388484
2,11,-0.00013579926314416204,-0.010046960671280842,0.030604385981860143,-0.016423582210529857,-0.0007425414626707909,0.012606633756724625,0.020075958788298078,-0.0026028637046611102,-0.0066038549182027,0.02630402507587317
2,12,-0.0006366221227487969,-0.005822854528025269,0.004827407166107212,-0.027624302960928538,-0.005780766256443421,0.0025089932215011978,0.011052451209621075,0.004054934304947209,-0.001281193814485694,0.012565955802766357
2,13,0.0005823906291945148,0.004750157244934235,0.005022169285735,-0.004694650174179624,-0.0023150205557647876,-0.0012861620190263872,0.04406507376105839,0.015378919299005507,0.014965032300610241,0.003654991927394034
2,14,0.004691676513403932,-0.006647252888201615,0.016467437275435357,0.005929427872772252,-0.003792240470528793,0.018133715598246673,0.01542429723037633,-0.025104645739663797,-0.003630866596690981,0.010705247843255201
2,15,0.00410275551532839,0.0011940882948879438,0.0048811552070983,-0.00047087959783992817,-0.0014002652376210753,0.007973910199112602,0.02713867095559656,-0.004024317665606753,0.0030661942417163045,0.009802756315196743
2,16,0.0012486573089775328,0.0007223550853641804,0.004230593595547751,-0.015592480663050641,-0.007519115224604215,0.014498093791684749,0.00535584600400289,0.006159008866828477,0.0014283949076834843,0.02385119573649252
2,17,-0.002382674970921646,0.01115395899347269,0.034950621888891836,0.008713115226460821,-0.007533998518198781,0.03056007280440219,-0.0012016740741022523,-0.0009184384115733023,-0.0391399093875,-0.012882700359538816
