book_id,chap_id,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,sentiment
0,14,0.33980582524271846,0.21359223300970873,0.22815533980582525,0.33980582524271846,0.24757281553398058,0.33980582524271846,0.19902912621359223,0.2524271844660194,-0.24757281553398058
0,15,0.31351351351351353,0.2810810810810811,0.24324324324324326,0.2864864864864865,0.31351351351351353,0.3081081081081081,0.1945945945945946,0.34054054054054056,0.005405405405405406
0,16,0.2760416666666667,0.296875,0.16666666666666666,0.25,0.3177083333333333,0.24479166666666666,0.20833333333333334,0.3333333333333333,-0.015625
0,17,0.30454545454545456,0.21818181818181817,0.22727272727272727,0.2818181818181818,0.23636363636363636,0.33181818181818185,0.18181818181818182,0.3090909090909091,-0.17272727272727273
0,18,0.2717391304347826,0.24456521739130435,0.16304347826086957,0.28804347826086957,0.2554347826086957,0.32608695652173914,0.18478260869565216,0.32608695652173914,-0.059782608695652176
0,19,0.37623762376237624,0.20297029702970298,0.23267326732673269,0.39603960396039606,0.18316831683168316,0.38613861386138615,0.16831683168316833,0.23267326732673269,-0.3613861386138614
0,20,0.24752475247524752,0.24752475247524752,0.24257425742574257,0.31683168316831684,0.24752475247524752,0.31683168316831684,0.16336633663366337,0.3316831683168317,-0.09900990099009901
0,21,0.34,0.21333333333333335,0.22,0.36,0.23333333333333334,0.35333333333333333,0.2,0.26666666666666666,-0.24666666666666667
0,22,0.21,0.22,0.225,0.295,0.325,0.36,0.175,0.3,-0.04
0,23,0.2955665024630542,0.2660098522167488,0.1921182266009852,0.37438423645320196,0.2315270935960591,0.3054187192118227,0.1724137931034483,0.3103448275862069,-0.13793103448275862
0,24,0.2578947368421053,0.21578947368421053,0.23684210526315788,0.3473684210526316,0.23684210526315788,0.3526315789473684,0.1631578947368421,0.26842105263157895,-0.22631578947368422
0,25,0.3291139240506329,0.24050632911392406,0.18354430379746836,0.3860759493670886,0.20253164556962025,0.34177215189873417,0.22151898734177214,0.2974683544303797,-0.25316455696202533
0,26,0.29375,0.25,0.20625,0.44375,0.2,0.33125,0.15625,0.26875,-0.28125
0,27,0.3503184713375796,0.17834394904458598,0.24203821656050956,0.4267515923566879,0.22929936305732485,0.33121019108280253,0.17197452229299362,0.28662420382165604,-0.2929936305732484
0,28,0.4418604651162791,0.14728682170542637,0.26356589147286824,0.5658914728682171,0.10077519379844961,0.4108527131782946,0.17054263565891473,0.20930232558139536,-0.5426356589147286
0,29,0.294478527607362,0.1901840490797546,0.22085889570552147,0.3619631901840491,0.18404907975460122,0.3987730061349693,0.13496932515337423,0.22699386503067484,-0.3067484662576687
0,30,0.3149171270718232,0.22099447513812154,0.19337016574585636,0.3370165745856354,0.2541436464088398,0.35911602209944754,0.16022099447513813,0.3314917127071823,-0.16574585635359115
1,1,0.2818181818181818,0.2727272727272727,0.20909090909090908,0.34545454545454546,0.2818181818181818,0.33636363636363636,0.21818181818181817,0.2909090909090909,-0.10909090909090909
1,2,0.3277310924369748,0.20168067226890757,0.2689075630252101,0.4117647058823529,0.24369747899159663,0.3949579831932773,0.24369747899159663,0.2689075630252101,-0.24369747899159663
1,3,0.2753623188405797,0.2318840579710145,0.2463768115942029,0.2971014492753623,0.2318840579710145,0.3188405797101449,0.17391304347826086,0.2753623188405797,-0.2318840579710145
1,4,0.2937853107344633,0.288135593220339,0.23728813559322035,0.3220338983050847,0.3050847457627119,0.3107344632768362,0.22033898305084745,0.3446327683615819,-0.07909604519774012
1,5,0.33540372670807456,0.2236024844720497,0.2484472049689441,0.37888198757763975,0.2360248447204969,0.36645962732919257,0.15527950310559005,0.2857142857142857,-0.22981366459627328
1,6,0.3087818696883853,0.23512747875354106,0.2577903682719547,0.34560906515580736,0.2747875354107649,0.3314447592067989,0.18980169971671387,0.2521246458923513,-0.22096317280453256
1,7,0.3522012578616352,0.1761006289308176,0.24528301886792453,0.31446540880503143,0.18238993710691823,0.3270440251572327,0.1320754716981132,0.29559748427672955,-0.2641509433962264
1,8,0.3699421965317919,0.19653179190751446,0.2543352601156069,0.45664739884393063,0.17341040462427745,0.35260115606936415,0.1676300578034682,0.2138728323699422,-0.3815028901734104
1,9,0.3089887640449438,0.19662921348314608,0.24719101123595505,0.46629213483146065,0.21348314606741572,0.3258426966292135,0.1797752808988764,0.25842696629213485,-0.3146067415730337
1,10,0.3333333333333333,0.24162257495590828,0.21693121693121692,0.3968253968253968,0.24162257495590828,0.31569664902998235,0.19400352733686066,0.26455026455026454,-0.20987654320987653
2,1,0.2564102564102564,0.23076923076923078,0.18803418803418803,0.3333333333333333,0.3333333333333333,0.3162393162393162,0.19658119658119658,0.29914529914529914,-0.017094017094017096
2,2,0.225130890052356,0.2617801047120419,0.19895287958115182,0.2774869109947644,0.2774869109947644,0.3089005235602094,0.1518324607329843,0.33507853403141363,-0.03664921465968586
2,3,0.2719298245614035,0.23684210526315788,0.16666666666666666,0.3684210526315789,0.2719298245614035,0.32456140350877194,0.21052631578947367,0.34210526315789475,-0.12280701754385964
2,4,0.31137724550898205,0.19760479041916168,0.17964071856287425,0.40119760479041916,0.2215568862275449,0.3413173652694611,0.20359281437125748,0.2934131736526946,-0.2155688622754491
2,5,0.3118279569892473,0.1881720430107527,0.21505376344086022,0.3924731182795699,0.22043010752688172,0.3817204301075269,0.16129032258064516,0.27956989247311825,-0.2849462365591398
2,6,0.3033175355450237,0.22748815165876776,0.23696682464454977,0.3412322274881517,0.24644549763033174,0.3033175355450237,0.17061611374407584,0.2985781990521327,-0.2132701421800948
2,7,0.2655367231638418,0.2655367231638418,0.2033898305084746,0.3163841807909605,0.2711864406779661,0.2937853107344633,0.1694915254237288,0.3502824858757062,-0.1016949152542373
2,8,0.27053140096618356,0.30434782608695654,0.178743961352657,0.32367149758454106,0.3333333333333333,0.2753623188405797,0.19806763285024154,0.37681159420289856,0.01932367149758454
2,9,0.3783783783783784,0.1554054054054054,0.32432432432432434,0.4189189189189189,0.1891891891891892,0.3918918918918919,0.19594594594594594,0.22297297297297297,-0.4189189189189189
2,10,0.3020833333333333,0.24479166666666666,0.2760416666666667,0.3125,0.2760416666666667,0.328125,0.1875,0.3229166666666667,-0.125
2,11,0.3532110091743119,0.25229357798165136,0.23394495412844038,0.3853211009174312,0.24311926605504589,0.3669724770642202,0.2018348623853211,0.24770642201834864,-0.24770642201834864
2,12,0.27918781725888325,0.24873096446700507,0.25380710659898476,0.3756345177664975,0.25380710659898476,0.29441624365482233,0.20812182741116753,0.3147208121827411,-0.16751269035532995
2,13,0.34705882352941175,0.22941176470588234,0.24705882352941178,0.4647058823529412,0.17647058823529413,0.3176470588235294,0.17058823529411765,0.23529411764705882,-0.36470588235294116
2,14,0.35507246376811596,0.21014492753623187,0.2971014492753623,0.463768115942029,0.2391304347826087,0.391304347826087,0.13768115942028986,0.2246376811594203,-0.3333333333333333
2,15,0.32608695652173914,0.24782608695652175,0.2565217391304348,0.41739130434782606,0.23478260869565218,0.36086956521739133,0.17391304347826086,0.23478260869565218,-0.2782608695652174
2,16,0.2389937106918239,0.27044025157232704,0.16981132075471697,0.3018867924528302,0.27044025157232704,0.34591194968553457,0.1949685534591195,0.3584905660377358,-0.13836477987421383
2,17,0.3488372093023256,0.18604651162790697,0.2441860465116279,0.46511627906976744,0.20930232558139536,0.4069767441860465,0.18604651162790697,0.1569767441860465,-0.43023255813953487
2,18,0.3614457831325301,0.25301204819277107,0.1746987951807229,0.40963855421686746,0.2289156626506024,0.3433734939759036,0.18072289156626506,0.29518072289156627,-0.22289156626506024
2,19,0.3220338983050847,0.1977401129943503,0.23728813559322035,0.4180790960451977,0.22033898305084745,0.327683615819209,0.1638418079096045,0.2655367231638418,-0.2711864406779661
2,20,0.3049645390070922,0.3049645390070922,0.22695035460992907,0.3829787234042553,0.2978723404255319,0.3191489361702128,0.22695035460992907,0.28368794326241137,-0.15602836879432624
2,21,0.3780487804878049,0.2073170731707317,0.29878048780487804,0.35365853658536583,0.21951219512195122,0.3353658536585366,0.1951219512195122,0.2621951219512195,-0.23780487804878048
2,22,0.3088235294117647,0.27941176470588236,0.25,0.35294117647058826,0.24019607843137256,0.3284313725490196,0.15196078431372548,0.30392156862745096,-0.1568627450980392
2,23,0.28703703703703703,0.21296296296296297,0.23148148148148148,0.48148148148148145,0.18055555555555555,0.37962962962962965,0.19444444444444445,0.2361111111111111,-0.3333333333333333
2,24,0.29473684210526313,0.2578947368421053,0.22631578947368422,0.3736842105263158,0.21578947368421053,0.3736842105263158,0.18421052631578946,0.2631578947368421,-0.22105263157894736
2,25,0.26875,0.25,0.23125,0.34375,0.2875,0.28125,0.15625,0.3125,-0.05625
2,26,0.3672566371681416,0.20353982300884957,0.22566371681415928,0.45132743362831856,0.19469026548672566,0.36283185840707965,0.18584070796460178,0.23008849557522124,-0.336283185840708
2,27,0.3302752293577982,0.22018348623853212,0.23853211009174313,0.3944954128440367,0.2018348623853211,0.3669724770642202,0.12844036697247707,0.22018348623853212,-0.3119266055045872
2,28,0.33557046979865773,0.24161073825503357,0.26174496644295303,0.38926174496644295,0.19463087248322147,0.348993288590604,0.174496644295302,0.2953020134228188,-0.26174496644295303
2,29,0.3194444444444444,0.2569444444444444,0.18055555555555555,0.3819444444444444,0.2847222222222222,0.2708333333333333,0.20833333333333334,0.3125,-0.06944444444444445
2,30,0.3652694610778443,0.11976047904191617,0.25748502994011974,0.4550898203592814,0.1497005988023952,0.32934131736526945,0.19161676646706588,0.2275449101796407,-0.3712574850299401
2,31,0.3140495867768595,0.2066115702479339,0.23140495867768596,0.4256198347107438,0.21487603305785125,0.35537190082644626,0.1859504132231405,0.24793388429752067,-0.33884297520661155
2,32,0.375,0.14204545454545456,0.23295454545454544,0.48863636363636365,0.14772727272727273,0.38636363636363635,0.13068181818181818,0.21022727272727273,-0.4772727272727273
2,33,0.3345724907063197,0.22304832713754646,0.24535315985130113,0.36059479553903345,0.21189591078066913,0.34944237918215615,0.17843866171003717,0.2825278810408922,-0.24535315985130113
2,34,0.22764227642276422,0.22764227642276422,0.18699186991869918,0.37398373983739835,0.2601626016260163,0.3333333333333333,0.14634146341463414,0.3252032520325203,-0.17886178861788618
2,35,0.3103448275862069,0.21839080459770116,0.25287356321839083,0.40229885057471265,0.2471264367816092,0.3390804597701149,0.14367816091954022,0.3218390804597701,-0.16091954022988506
2,36,0.31343283582089554,0.2574626865671642,0.1455223880597015,0.39552238805970147,0.2798507462686567,0.35074626865671643,0.1865671641791045,0.2947761194029851,-0.17537313432835822
3,1,0.2987012987012987,0.18181818181818182,0.24025974025974026,0.4805194805194805,0.18831168831168832,0.35714285714285715,0.18181818181818182,0.22077922077922077,-0.37662337662337664
3,2,0.29523809523809524,0.20952380952380953,0.22857142857142856,0.4095238095238095,0.21904761904761905,0.3904761904761905,0.1523809523809524,0.3047619047619048,-0.23809523809523808
3,3,0.3490566037735849,0.25471698113207547,0.2358490566037736,0.25471698113207547,0.2830188679245283,0.2830188679245283,0.16037735849056603,0.27358490566037735,-0.2169811320754717
3,4,0.3490566037735849,0.20754716981132076,0.2358490566037736,0.4056603773584906,0.20754716981132076,0.3490566037735849,0.19811320754716982,0.2358490566037736,-0.3113207547169811
3,5,0.25210084033613445,0.2857142857142857,0.2184873949579832,0.29411764705882354,0.3025210084033613,0.31092436974789917,0.15966386554621848,0.29411764705882354,-0.15126050420168066
3,6,0.35384615384615387,0.27692307692307694,0.2,0.35384615384615387,0.2,0.4,0.18461538461538463,0.26153846153846155,-0.23076923076923078
3,7,0.21641791044776118,0.29850746268656714,0.208955223880597,0.22388059701492538,0.2835820895522388,0.2835820895522388,0.1865671641791045,0.31343283582089554,-0.07462686567164178
3,8,0.31875,0.2,0.25625,0.35,0.25625,0.275,0.19375,0.2375,-0.25
3,9,0.3617021276595745,0.28191489361702127,0.22340425531914893,0.3617021276595745,0.22872340425531915,0.2925531914893617,0.19680851063829788,0.22872340425531915,-0.2553191489361702
3,10,0.2972972972972973,0.26126126126126126,0.25225225225225223,0.3333333333333333,0.23423423423423423,0.3963963963963964,0.1981981981981982,0.3063063063063063,-0.22522522522522523
3,11,0.26881720430107525,0.2903225806451613,0.12903225806451613,0.40860215053763443,0.3118279569892473,0.3763440860215054,0.23655913978494625,0.2903225806451613,-0.0967741935483871
3,12,0.23369565217391305,0.29347826086956524,0.19021739130434784,0.2826086956521739,0.3423913043478261,0.2608695652173913,0.20652173913043478,0.32608695652173914,-0.03260869565217391
3,13,0.3246753246753247,0.22077922077922077,0.2727272727272727,0.2987012987012987,0.2792207792207792,0.3116883116883117,0.18181818181818182,0.2597402597402597,-0.2597402597402597
3,14,0.3493150684931507,0.2328767123287671,0.2602739726027397,0.4315068493150685,0.2328767123287671,0.3698630136986301,0.14383561643835616,0.2808219178082192,-0.17123287671232876
3,15,0.29411764705882354,0.20588235294117646,0.2411764705882353,0.3411764705882353,0.2411764705882353,0.28823529411764703,0.15294117647058825,0.3058823529411765,-0.12352941176470589
3,16,0.25625,0.26875,0.2,0.25625,0.36875,0.24375,0.21875,0.34375,0.0625
3,17,0.37209302325581395,0.24031007751937986,0.2248062015503876,0.37209302325581395,0.23255813953488372,0.31007751937984496,0.21705426356589147,0.3488372093023256,-0.17054263565891473
3,18,0.32989690721649484,0.27319587628865977,0.23711340206185566,0.36082474226804123,0.28350515463917525,0.31443298969072164,0.22164948453608246,0.30927835051546393,-0.1134020618556701
3,19,0.28205128205128205,0.28205128205128205,0.18974358974358974,0.358974358974359,0.28205128205128205,0.3333333333333333,0.18974358974358974,0.30256410256410254,-0.1282051282051282
3,20,0.30939226519337015,0.23756906077348067,0.20441988950276244,0.3701657458563536,0.2541436464088398,0.2983425414364641,0.16574585635359115,0.27624309392265195,-0.22099447513812154
3,21,0.2832369942196532,0.2774566473988439,0.21965317919075145,0.35260115606936415,0.3063583815028902,0.3352601156069364,0.1907514450867052,0.2832369942196532,-0.1329479768786127
3,22,0.336,0.248,0.264,0.288,0.28,0.304,0.208,0.368,-0.04
3,23,0.28837209302325584,0.2372093023255814,0.2,0.29767441860465116,0.3023255813953488,0.3116279069767442,0.18604651162790697,0.29767441860465116,-0.08372093023255814
3,24,0.30412371134020616,0.2268041237113402,0.25773195876288657,0.31443298969072164,0.24742268041237114,0.29896907216494845,0.16494845360824742,0.29896907216494845,-0.15979381443298968
3,25,0.3225806451612903,0.2645161290322581,0.21935483870967742,0.41935483870967744,0.1935483870967742,0.3870967741935484,0.1870967741935484,0.25806451612903225,-0.2967741935483871
3,26,0.28846153846153844,0.2548076923076923,0.21634615384615385,0.3701923076923077,0.27403846153846156,0.32211538461538464,0.1971153846153846,0.3173076923076923,-0.11057692307692307
3,27,0.35960591133004927,0.20689655172413793,0.2512315270935961,0.3842364532019704,0.22660098522167488,0.35960591133004927,0.15763546798029557,0.27586206896551724,-0.2512315270935961
3,28,0.30687830687830686,0.2751322751322751,0.2698412698412698,0.30687830687830686,0.21164021164021163,0.31746031746031744,0.13227513227513227,0.2962962962962963,-0.24338624338624337
3,29,0.2878787878787879,0.25757575757575757,0.24242424242424243,0.4166666666666667,0.20454545454545456,0.3560606060606061,0.1893939393939394,0.26515151515151514,-0.3560606060606061
3,30,0.31097560975609756,0.2682926829268293,0.2073170731707317,0.36585365853658536,0.23170731707317074,0.3231707317073171,0.1951219512195122,0.3231707317073171,-0.16463414634146342
3,31,0.3665158371040724,0.24434389140271492,0.2398190045248869,0.4343891402714932,0.2081447963800905,0.33031674208144796,0.19004524886877827,0.25339366515837103,-0.24434389140271492
3,32,0.35365853658536583,0.18292682926829268,0.2804878048780488,0.573170731707317,0.15853658536585366,0.36585365853658536,0.12195121951219512,0.12195121951219512,-0.5609756097560976
3,33,0.28187919463087246,0.2550335570469799,0.22818791946308725,0.40268456375838924,0.26174496644295303,0.348993288590604,0.1342281879194631,0.35570469798657717,-0.12080536912751678
3,34,0.3229166666666667,0.1875,0.14583333333333334,0.4583333333333333,0.28125,0.2916666666666667,0.2604166666666667,0.2604166666666667,-0.14583333333333334
3,35,0.3279569892473118,0.24731182795698925,0.22043010752688172,0.41397849462365593,0.20430107526881722,0.3387096774193548,0.16666666666666666,0.3548387096774194,-0.1989247311827957
3,36,0.3368421052631579,0.22631578947368422,0.22105263157894736,0.3736842105263158,0.24210526315789474,0.30526315789473685,0.19473684210526315,0.30526315789473685,-0.1368421052631579
3,37,0.33986928104575165,0.22875816993464052,0.24836601307189543,0.37254901960784315,0.2549019607843137,0.3333333333333333,0.16339869281045752,0.27450980392156865,-0.2222222222222222
4,1,0.39487179487179486,0.2358974358974359,0.27692307692307694,0.41025641025641024,0.21025641025641026,0.3384615384615385,0.20512820512820512,0.24102564102564103,-0.3128205128205128
4,2,0.3786407766990291,0.20388349514563106,0.23300970873786409,0.48058252427184467,0.1553398058252427,0.3737864077669903,0.20388349514563106,0.21844660194174756,-0.41262135922330095
4,3,0.34591194968553457,0.20125786163522014,0.24528301886792453,0.36477987421383645,0.22641509433962265,0.3584905660377358,0.16352201257861634,0.18867924528301888,-0.33962264150943394
4,4,0.3258426966292135,0.2303370786516854,0.25842696629213485,0.398876404494382,0.1797752808988764,0.33146067415730335,0.1797752808988764,0.2752808988764045,-0.3146067415730337
4,5,0.2926829268292683,0.22560975609756098,0.2073170731707317,0.38414634146341464,0.23170731707317074,0.32926829268292684,0.15853658536585366,0.3231707317073171,-0.17682926829268292
4,6,0.34051724137931033,0.2801724137931034,0.2801724137931034,0.375,0.21982758620689655,0.3146551724137931,0.1939655172413793,0.31896551724137934,-0.21982758620689655
4,7,0.3064516129032258,0.2661290322580645,0.23387096774193547,0.3709677419354839,0.23387096774193547,0.29838709677419356,0.24193548387096775,0.27419354838709675,-0.20161290322580644
4,8,0.25,0.24193548387096775,0.20967741935483872,0.33064516129032256,0.25806451612903225,0.24193548387096775,0.1935483870967742,0.3548387096774194,-0.10483870967741936
4,9,0.2889908256880734,0.27522935779816515,0.23853211009174313,0.3532110091743119,0.2798165137614679,0.3440366972477064,0.18807339449541285,0.2798165137614679,-0.16055045871559634
4,10,0.291005291005291,0.25925925925925924,0.2698412698412698,0.3333333333333333,0.26455026455026454,0.31216931216931215,0.12698412698412698,0.291005291005291,-0.2222222222222222
4,11,0.25668449197860965,0.2887700534759358,0.19786096256684493,0.3048128342245989,0.28342245989304815,0.28342245989304815,0.1711229946524064,0.37433155080213903,-0.026737967914438502
4,12,0.275,0.275,0.22083333333333333,0.3,0.22083333333333333,0.32916666666666666,0.1625,0.325,-0.14583333333333334
4,13,0.3183856502242152,0.25112107623318386,0.19730941704035873,0.336322869955157,0.2645739910313901,0.3273542600896861,0.17040358744394618,0.27802690582959644,-0.16143497757847533
4,14,0.28440366972477066,0.22018348623853212,0.22477064220183487,0.3532110091743119,0.25229357798165136,0.37155963302752293,0.16055045871559634,0.2798165137614679,-0.16972477064220184
4,15,0.28921568627450983,0.2696078431372549,0.18627450980392157,0.3284313725490196,0.25980392156862747,0.3284313725490196,0.16666666666666666,0.30392156862745096,-0.15196078431372548
4,16,0.24285714285714285,0.20714285714285716,0.25,0.3,0.2642857142857143,0.2357142857142857,0.2,0.3142857142857143,-0.11428571428571428
4,17,0.26285714285714284,0.28,0.2,0.36,0.24571428571428572,0.26857142857142857,0.17714285714285713,0.28,-0.1657142857142857
4,18,0.3081081081081081,0.25405405405405407,0.20540540540540542,0.2702702702702703,0.24864864864864866,0.2756756756756757,0.14054054054054055,0.33513513513513515,-0.11351351351351352
4,19,0.3298429319371728,0.2094240837696335,0.24083769633507854,0.3769633507853403,0.225130890052356,0.3507853403141361,0.17277486910994763,0.2513089005235602,-0.2617801047120419
4,20,0.2638888888888889,0.19444444444444445,0.1875,0.3680555555555556,0.2361111111111111,0.3819444444444444,0.16666666666666666,0.2916666666666667,-0.2013888888888889
4,21,0.2703862660944206,0.2532188841201717,0.2532188841201717,0.34763948497854075,0.26609442060085836,0.34763948497854075,0.16738197424892703,0.23605150214592274,-0.2017167381974249
4,22,0.27601809954751133,0.22171945701357465,0.25339366515837103,0.39819004524886875,0.2081447963800905,0.334841628959276,0.15384615384615385,0.23529411764705882,-0.26244343891402716
4,23,0.28936170212765955,0.23404255319148937,0.25957446808510637,0.33617021276595743,0.2723404255319149,0.32340425531914896,0.15319148936170213,0.28936170212765955,-0.19574468085106383
4,24,0.34375,0.22767857142857142,0.22767857142857142,0.33482142857142855,0.23660714285714285,0.28125,0.15178571428571427,0.28125,-0.22321428571428573
4,25,0.2966101694915254,0.18220338983050846,0.23728813559322035,0.3898305084745763,0.2033898305084746,0.3771186440677966,0.13983050847457626,0.2584745762711864,-0.22033898305084745
4,26,0.28870292887029286,0.2217573221757322,0.24686192468619247,0.29707112970711297,0.2217573221757322,0.3305439330543933,0.15481171548117154,0.2803347280334728,-0.17573221757322174
4,27,0.3524590163934426,0.19262295081967212,0.22540983606557377,0.36065573770491804,0.21311475409836064,0.3155737704918033,0.1598360655737705,0.2459016393442623,-0.2581967213114754
4,28,0.30666666666666664,0.24888888888888888,0.24444444444444444,0.35555555555555557,0.26222222222222225,0.24888888888888888,0.20444444444444446,0.26666666666666666,-0.13777777777777778
4,29,0.2717948717948718,0.2717948717948718,0.21025641025641026,0.3384615384615385,0.2717948717948718,0.2717948717948718,0.20512820512820512,0.31794871794871793,-0.06153846153846154
4,30,0.3125,0.22916666666666666,0.24583333333333332,0.3625,0.2,0.3875,0.15416666666666667,0.2375,-0.3333333333333333
4,31,0.323943661971831,0.2300469483568075,0.22535211267605634,0.4084507042253521,0.2347417840375587,0.3286384976525822,0.1784037558685446,0.29577464788732394,-0.2347417840375587
4,32,0.3497536945812808,0.22660098522167488,0.27586206896551724,0.45320197044334976,0.17733990147783252,0.33004926108374383,0.2019704433497537,0.2660098522167488,-0.37438423645320196
4,33,0.3533834586466165,0.21052631578947367,0.24060150375939848,0.40601503759398494,0.21804511278195488,0.3609022556390977,0.18045112781954886,0.23308270676691728,-0.3383458646616541
4,34,0.2748091603053435,0.3053435114503817,0.1450381679389313,0.3969465648854962,0.2595419847328244,0.33587786259541985,0.19083969465648856,0.25190839694656486,-0.26717557251908397
4,35,0.34285714285714286,0.2057142857142857,0.22857142857142856,0.4228571428571429,0.22285714285714286,0.34285714285714286,0.18857142857142858,0.22285714285714286,-0.26857142857142857
4,36,0.36363636363636365,0.15384615384615385,0.22377622377622378,0.44755244755244755,0.16783216783216784,0.3076923076923077,0.14685314685314685,0.23076923076923078,-0.32867132867132864
4,37,0.28512396694214875,0.2396694214876033,0.23553719008264462,0.36363636363636365,0.23140495867768596,0.371900826446281,0.1652892561983471,0.30578512396694213,-0.19421487603305784
4,38,0.3287671232876712,0.2420091324200913,0.2237442922374429,0.3059360730593607,0.2557077625570776,0.3333333333333333,0.1917808219178082,0.2831050228310502,-0.2009132420091324
5,1,0.24806201550387597,0.2248062015503876,0.1937984496124031,0.35658914728682173,0.2713178294573643,0.2868217054263566,0.21705426356589147,0.29457364341085274,-0.13178294573643412
5,2,0.3475177304964539,0.2127659574468085,0.2624113475177305,0.3262411347517731,0.2624113475177305,0.3404255319148936,0.1702127659574468,0.2624113475177305,-0.22695035460992907
5,3,0.3263888888888889,0.20833333333333334,0.25,0.3958333333333333,0.2569444444444444,0.3819444444444444,0.1736111111111111,0.2777777777777778,-0.2152777777777778
5,4,0.2422360248447205,0.2857142857142857,0.2111801242236025,0.32919254658385094,0.35403726708074534,0.2857142857142857,0.2360248447204969,0.3167701863354037,-0.012422360248447204
5,5,0.26380368098159507,0.2085889570552147,0.2392638036809816,0.39263803680981596,0.24539877300613497,0.3558282208588957,0.19631901840490798,0.26380368098159507,-0.19631901840490798
5,6,0.3131868131868132,0.24725274725274726,0.23076923076923078,0.37362637362637363,0.24175824175824176,0.32967032967032966,0.2032967032967033,0.23626373626373626,-0.2802197802197802
5,7,0.3049645390070922,0.19858156028368795,0.2765957446808511,0.41134751773049644,0.1773049645390071,0.3404255319148936,0.19148936170212766,0.28368794326241137,-0.24822695035460993
5,8,0.28,0.22285714285714286,0.2342857142857143,0.38285714285714284,0.2571428571428571,0.36,0.16,0.2742857142857143,-0.17142857142857143
5,9,0.30538922155688625,0.2275449101796407,0.2275449101796407,0.3532934131736527,0.2215568862275449,0.31736526946107785,0.19760479041916168,0.30538922155688625,-0.20359281437125748
5,10,0.2850467289719626,0.2570093457943925,0.2102803738317757,0.3317757009345794,0.2850467289719626,0.34579439252336447,0.16822429906542055,0.3037383177570093,-0.14018691588785046
5,11,0.3313253012048193,0.23493975903614459,0.2469879518072289,0.3855421686746988,0.2469879518072289,0.3132530120481928,0.18674698795180722,0.26506024096385544,-0.21686746987951808
5,12,0.26573426573426573,0.3076923076923077,0.1958041958041958,0.3076923076923077,0.27972027972027974,0.32167832167832167,0.1958041958041958,0.35664335664335667,-0.07692307692307693
5,13,0.25,0.2357142857142857,0.19285714285714287,0.34285714285714286,0.2785714285714286,0.30714285714285716,0.18571428571428572,0.29285714285714287,-0.19285714285714287
5,14,0.296969696969697,0.2545454545454545,0.26666666666666666,0.3515151515151515,0.23636363636363636,0.2787878787878788,0.16363636363636364,0.23636363636363636,-0.30303030303030304
5,15,0.32727272727272727,0.24848484848484848,0.21212121212121213,0.4121212121212121,0.21212121212121213,0.32727272727272727,0.22424242424242424,0.26666666666666666,-0.2606060606060606
5,16,0.3383458646616541,0.24060150375939848,0.24060150375939848,0.39097744360902253,0.21804511278195488,0.39097744360902253,0.15037593984962405,0.21804511278195488,-0.3157894736842105
5,17,0.3858267716535433,0.13385826771653545,0.25196850393700787,0.48031496062992124,0.11811023622047244,0.44881889763779526,0.18110236220472442,0.1889763779527559,-0.48031496062992124
